backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cpu,8192,8192,10,10,256,0,0,5141.581324,5141.59701,130.5218371,130.5214389
cpu,8192,8192,10,10,256,0,0,5114.455752,5114.471779,131.2140866,131.2136754
cpu,8192,8192,10,10,256,0,0,5106.496714,5106.514889,131.4185982,131.4181305
cpu,8192,8192,10,12,256,0,0,4619.717976,4619.740374,145.266149,145.2654447
cpu,8192,8192,10,12,256,0,0,4610.734385,4610.752525,145.5491867,145.5486141
cpu,8192,8192,10,12,256,0,0,4610.374528,4610.392931,145.5605474,145.5599664
cuda,8192,8192,10,1,128,0,0,27.29539204,27.449923,24586.15136,24447.74217
cuda,8192,8192,10,1,128,0,0,27.73135996,27.885289,24199.62963,24066.04572
cuda,8192,8192,10,1,128,0,0,27.71497631,27.863505,24213.93518,24084.86082
cuda,8192,8192,10,1,128,0,0,27.68092799,27.832487,24243.719,24111.70227
cuda,8192,8192,10,1,128,0,0,27.68124795,27.832088,24243.43878,24112.04794
opencl,8192,8192,10,1,128,1,0,47.525248,47.795047,14120.67624,14040.96621
opencl,8192,8192,10,1,128,1,0,50.980224,51.168106,13163.7052,13115.36995
opencl,8192,8192,10,1,128,1,0,50.9976,51.192751,13159.22004,13109.05601
opencl,8192,8192,10,1,128,1,0,51.267936,51.453845,13089.83143,13042.53628
opencl,8192,8192,10,1,128,1,0,50.84576,51.042102,13198.51724,13147.74693
cpu,16384,16384,5,2,256,0,0,27056.0828,27056.08999,49.60722844,49.60721526
cpu,16384,16384,5,4,256,0,0,13961.24274,13961.24987,96.13594611,96.13589706
cpu,16384,16384,5,6,256,0,0,9603.04542,9603.068157,139.7657953,139.7654643
cpu,16384,16384,5,6,256,0,0,9694.019765,9694.02732,138.4541514,138.4540435
cpu,16384,16384,5,6,256,0,0,9601.097842,9601.108672,139.7941467,139.793989
